DATE,PRCP,TMAX,TMIN
2017-11-30,0,12,3
2017-12-01,92,12.1,1.8
2017-02-04,10,15.4,11.300000000000001
2017-02-23,0,16.5,8.3000000000000007
2017-03-08,0,18.199999999999999,2.6000000000000001
2017-03-13,0,17.300000000000001,6.9000000000000004
2017-04-01,85,20.800000000000001,7.7999999999999998
2017-05-25,0,23.199999999999999,14.5
2017-06-07,0,23.399999999999999,14.199999999999999
2017-06-21,0,29.199999999999999,16.5
2017-07-17,0,28.899999999999999,17.199999999999999
2017-09-10,8,22.600000000000001,17.100000000000001
2017-09-24,0,24.100000000000001,13.699999999999999
2017-10-15,2,23.600000000000001,10.699999999999999
2017-10-16,0,22.899999999999999,10.300000000000001
2017-10-23,0,20.899999999999999,10.300000000000001
2017-11-01,0,21.399999999999999,10.800000000000001
2017-11-04,51,22.800000000000001,9.3000000000000007
2017-12-09,0,11.199999999999999,7.7000000000000002
2017-12-21,0,13.1,-0.90000000000000002
2017-01-01,0,16.399999999999999,4.7000000000000002
2017-01-02,113,16.800000000000001,6.5
2017-01-07,0,10.6,-2.6000000000000001
2017-02-12,0,19.5,6.7000000000000002
2017-03-03,0,17.800000000000001,5.4000000000000004
2017-03-09,2,17.199999999999999,4.5
2017-03-14,0,17.5,6.2999999999999998
2017-03-15,0,17.699999999999999,5.2000000000000002
2017-03-30,0,17.899999999999999,5.5
2017-04-09,0,21.699999999999999,6.9000000000000004
2017-04-11,0,19.800000000000001,5.9000000000000004
2017-04-29,0,19.300000000000001,4.4000000000000004
2017-06-03,0,28.399999999999999,15.5
2017-06-30,98,23.600000000000001,17
2017-07-06,0,31.199999999999999,18.100000000000001
2017-09-28,0,24.199999999999999,12.9
2017-10-12,0,23,11.5
2017-11-10,4,17.5,9.1999999999999993
2017-11-18,0,17.800000000000001,7.4000000000000004
2017-12-11,79,19.300000000000001,15.1
2017-12-13,22,14.300000000000001,5.4000000000000004
2017-12-23,0,15.300000000000001,2.1000000000000001
2017-12-24,0,14.699999999999999,2.3999999999999999
2017-01-03,0,15,7.7000000000000002
2017-01-21,169,15.199999999999999,2
2017-01-29,0,15.5,6.7000000000000002
2017-01-30,8,15.199999999999999,5.7000000000000002
2017-04-21,0,18.199999999999999,3.7999999999999998
2017-05-05,0,21.199999999999999,10.6
2017-05-12,40,19.600000000000001,12.699999999999999
2017-05-26,0,25.300000000000001,14.300000000000001
2017-05-30,0,26,14.1
2017-06-02,0,28.399999999999999,15.6
2017-06-04,0,26.300000000000001,15.4
2017-07-09,0,33.399999999999999,20
2017-07-19,0,31.399999999999999,16.399999999999999
2017-07-27,0,27.5,15.300000000000001
2017-09-22,0,24.399999999999999,11.199999999999999
2017-10-05,0,24.300000000000001,14.199999999999999
2017-10-06,0,24.300000000000001,14.4
2017-10-08,0,22.600000000000001,11
2017-10-21,34,24.100000000000001,13.300000000000001
2017-10-29,0,19.100000000000001,11.300000000000001
2017-11-09,10,14.699999999999999,7.5999999999999996
2017-12-08,103,15,8.1999999999999993
2017-12-30,26,13.5,7.0999999999999996
2017-01-13,36,14.199999999999999,8.8000000000000007
2017-01-19,0,13,0.5
2017-02-24,6,19.100000000000001,9.4000000000000004
2017-03-11,0,18.600000000000001,5.7000000000000002
2017-03-29,0,17.5,4.2999999999999998
2017-04-07,0,18.600000000000001,6.5999999999999996
2017-04-08,0,19.5,8.5999999999999996
2017-04-23,0,19.100000000000001,3.8999999999999999
2017-04-25,0,21.699999999999999,6.7999999999999998
2017-05-16,0,22.300000000000001,10.6
2017-06-01,0,25.800000000000001,14.300000000000001
2017-06-09,0,28.399999999999999,14.199999999999999
2017-07-03,0,26.899999999999999,16.600000000000001
2017-07-04,0,28.699999999999999,16.199999999999999
2017-07-05,0,31.199999999999999,17.100000000000001
2017-07-16,0,30.800000000000001,18.100000000000001
2017-08-11,0,25.399999999999999,16.199999999999999
2017-08-13,0,28.100000000000001,14.699999999999999
2017-08-22,0,28.699999999999999,17.899999999999999
2017-08-30,0,31.699999999999999,17.899999999999999
2017-09-14,0,25.899999999999999,15
2017-09-15,0,25,15.5
2017-09-29,0,24,12.699999999999999
2017-10-03,0,23.899999999999999,13.300000000000001
2017-10-07,0,24.199999999999999,12
2017-10-28,0,22.600000000000001,11
2017-11-03,0,22.100000000000001,11.800000000000001
2017-11-26,0,15.699999999999999,5.0999999999999996
2017-12-10,165,16.199999999999999,1.6000000000000001
2017-01-04,0,15.1,3.5
2017-01-25,2,13.1,5.7999999999999998
2017-02-05,38,14.9,10
2017-02-14,0,16.699999999999999,8.5
2017-04-18,16,19.699999999999999,10
